frame,english,gemini_swedish
Relative_time,The microcomputer will print out reminders for [Focal_participant all items][Focal_participant which]are [Target overdue]on a particular date and the reminders can be sent to pupils via the form or year tutor .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Earlier [Focal_participant two climbers], reported [Target overdue]on Ben Nevis , were found safe after losing their way and having to spend the night on a ledge at 4,000 ft . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,` [Focal_participant A ship]'s [Target overdue]with one of my men on board .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"[Focal_occasion A reassessment of the work of these artists]is [Interval long][Target overdue]among western art historians , and many will find these paintings a revelation and a delight . ","[Focal_occasion En omvärdering av dessa konstnärers verk]är [Interval länge][Target på tiden]bland västerländska konsthistoriker, och många kommer att finna dessa målningar en uppenbarelse och en fröjd."
Relative_time,"Fulham were ordered to pay the [Target overdue][Focal_participant sum], amounting to £20 4s 5d , plus three guineas expenses , and Leeds were reprimanded for not taking money at the gates . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Vet prize money is a [Interval long][Target overdue][Focal_occasion development], likely to add a new measure of excitement to the sharp end of the field . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,The [Interval long][Target overdue][Focal_participant government guidelines on restraint in children 's homes]may have to be re-drafted .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,` Nothing but [Target overdue][Focal_participant books]and kids fooling around .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,There 's no doubt the timber framed house is making a [Interval long][Target overdue][Focal_occasion comeback].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Perhaps fittingly , a member of the Joiner family is actively involved with the Trust , [Focal_occasion the formation][Focal_occasion of which]was [Interval long][Target overdue]. ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"[Focal_occasion A truce]is [Interval long][Target overdue]. "" ",[Focal_occasion En vapenvila] är [Interval länge][Target på tiden].
Relative_time,[Focal_participant His examination results]were now [Target overdue].,[Focal_participant Hans examensresultat] var nu [Target försenade].
Relative_time,"[Focal_occasion A smile]was [Target overdue], but showed no sign of coming . ","[Focal_occasion Ett leende] var [Target på tiden], men visade inga tecken på att komma."
Relative_time,"[Focal_occasion A review of such a distortive system]is [Interval long][Target overdue]. "" ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,[Focal_occasion A radical reform of HMI]is [Interval long][Target overdue].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,Mart officials say [Focal_occasion the move]is [Interval long][Target overdue].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,Linighan was through on his own to shoot past Flowers for a somewhat [Target overdue][Focal_occasion first goal of the season].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"Before setting off again yesterday , he said : ` [Focal_participant We]are [Interval nine days][Target overdue]but it 's not a big problem . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"There is a feeling , especially among parliamentary critics of the Socialist government , that [Focal_participant the Prado]is being neglected , and is [Target overdue][Landmark_occasion a favour]. ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,[Focal_participant He]was [Interval hours][Target overdue]and completely exhausted .,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,"[Focal_occasion A letter to the Japanese ambassador in Washington , signed by all 100 members of the US Senate ,]had [Target preceded][Landmark_occasion what the US saw as Japan 's belated Aug. 5 commitment on sanctions]. ","[Focal_occasion Ett brev till den japanske ambassadören i Washington, undertecknat av alla 100 medlemmar i USA:s senat,][Target hade föregått][Landmark_occasion vad USA såg som Japans försenade åtagande den 5 augusti om sanktioner]."
Relative_time,"We have no hard evidence of the origins of language in prehistoric communities , but it seems reasonable to assume that [Focal_occasion speech][Target preceded][Landmark_occasion writing]and dialogue preceded monologue . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,Over [Focal_occasion the many years][Target preceding][Landmark_occasion the period now being described]the ownership of properties and land in Combsburgh had changed hands many times .,Under [Focal_occasion de många åren][Target som föregick][Landmark_occasion den period som nu beskrivs]äganderätten till fastigheter och mark i Combsburgh hade bytt ägare många gånger.
Relative_time,"Wimlas Limited was formed in October , and now awaits [Focal_occasion an audit from the NACCB][Focal_occasion which]will [Target precede][Landmark_occasion a letter of authorisation to act as an assessor for European Technical Approvals]. ",Wimlas Limited bildades i oktober och avvaktar nu [Focal_occasion en revision från NACCB][Focal_occasion som]kommer att [Target föregå][Landmark_occasion ett auktorisationsbrev för att verka som bedömare för europeiska tekniska godkännanden].
Relative_time,"[Focal_occasion It][Target preceded][Landmark_occasion the building of the Crystal Palace for the Great Exhibition of 185 1], and served as an inspiration , if not a model , for it , but is actually superior to it in design . ","ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Relative_time,It includes people who were domiciled in the United Kingdom on or after 10 December 1974 and within [Focal_occasion the three years][Interval immediately][Target preceding][Landmark_occasion the relevant time].,Det omfattar personer som hade hemvist i Förenade kungariket den 10 december 1974 eller senare och inom [Focal_occasion de tre åren][Interval omedelbart][Target före][Landmark_occasion den relevanta tidpunkten].
Relative_time,A member who made less than 10 per cent of the average number of dealings in [Focal_occasion the year][Interval immediately][Target preceding][Landmark_occasion the general meeting]may not exercise his voting right .,En medlem som gjorde mindre än 10 procent av det genomsnittliga antalet affärer i [Focal_occasion året][Interval omedelbart][Target föregående][Landmark_occasion bolagsstämman] får inte utöva sin rösträtt.
Relative_time,"And so although his early contributors had come from [Focal_occasion the European tradition][Focal_occasion which][Target preceded][Landmark_occasion the Great War], by the early Thirties he had come to rely more and more upon British contributors . ","Och så, även om hans tidiga bidragsgivare hade kommit från [Focal_occasion den europeiska traditionen][Focal_occasion som][Target föregick][Landmark_occasion det stora kriget], hade han i början av trettiotalet kommit att förlita sig mer och mer på brittiska bidragsgivare."
