frame,english,gold standard,chatgpt_translation
Relative_time,TI 's Sparc marketing manager Phil Campbell said the first few lots of the reconstructed chip will be coming off the line in December with [Focal_occasion volumes][Target following]sometime during the first quarter .,TI 's Sparc marknadschef Phil Campbell sa att de första partierna av den rekonstruerade chippen kommer att komma från linjen i december med [Focal_occasion volymer]som därefter [Target följer] någon gång under första kvartalet .,TI 's Sparc marknadschef Phil Campbell sa att de första partierna av den rekonstruerade chippen kommer att komma från linjen i december med [Focal_occasion volymer][Target följande] någon gång under första kvartalet .
Relative_time,[Focal_occasion Spikes of succulent red berries][Target follow]in the autumn .,[Focal_occasion Klasar av saftiga röda bär][Target följer] på hösten .,[Focal_occasion Klasar av saftiga röda bär][Target följer] på hösten .
Relative_time,"The Treasury now expects [Landmark_occasion a fall of 1% in non-oil GDP in 1992], [Target followed][Focal_occasion by growth of 1% in 1993]: the average GDP growth in 1993 forecast by independents is 1 1 / 2 % .","Skattkammaren förväntar sig nu [Landmark_occasion en minskning med 1 % i icke-oljebaserad BNP år 1992], som [Target följd][Focal_occasion av en tillväxt på 1 % år 1993]: den genomsnittliga BNP-tillväxten 1993 som oberoende prognostiserar är 1 1 / 2 %.","The Treasury now expects [Landmark_occasion en minskning på 1 % i icke-oljebaserad BNP år 1992], [Target följt][Focal_occasion av en tillväxt på 1 % år 1993]: den genomsnittliga BNP-tillväxten 1993 som förutspås av oberoende är 1 1 / 2 %."
Relative_time,"In [Focal_participant the torrent of replies][Focal_participant that][Target followed], one woman ringer from Solihull observed that `` the average male ringer leaves quite a lot to be desired : badly dressed , decorated with acne and a large beer-belly , frequently unwashed and unbearably flatulent in peals .","I [Focal_participant strömmen av svar][Focal_participant som][Target följde], observerade en kvinnlig ringsignalsanvändare från Solihull att ""den genomsnittliga manliga ringsignalsanvändaren lämnar en hel del att önska: dåligt klädd, prydd med finnar och en stor ölmage, ofta otvättad och outhärdligt pruttig under ringningarna.","I [Focal_participant strömmen av svar][Focal_participant som][Target följde], observerade en kvinnlig ringsignalsanvändare från Solihull att ""den genomsnittliga manliga ringsignalsanvändaren lämnar en hel del att önska: dåligt klädd, prydd med finnar och med en stor ölmage, ofta ovagd och outhärdligt pruttig i skurar."
Relative_time,"On 19 December 2003 , [Focal_occasion Libyan leader Col. Muammar Qadhafi publicly confirmed his commitment to disclose and dismantle WMD programs in his country][Target following][Landmark_occasion a nine-month period of negotiations with US and UK authorities]. ","Den 19 december 2003 , [Focal_occasion bekräftade Libyens ledare överste Muammar Qadhafi offentligt sitt åtagande att avslöja och avveckla massförstörelsevapenprogram i sitt land]som [Target följdes] av [Landmark_occasion en nio månader lång förhandlingsperiod med amerikanska och brittiska myndigheter].","Den 19 december 2003 , [Focal_occasion Libyens ledare överste Muammar Qadhafi offentligt bekräftade sitt åtagande att avslöja och avveckla massförstörelsevapenprogram i sitt land][Target följande][Landmark_occasion en nio månader lång förhandlingsperiod med amerikanska och brittiska myndigheter]."
Relative_time,"In [Focal_occasion the five years that][Target followed], Iran concluded several contracts for the construction of nuclear plants and the supply of nuclear fuel : with the United States in 1974 ; Germany in 1976 ; and France in 1977 .","Under [Focal_occasion de fem åren som][Target följde], slöt Iran flera kontrakt för byggandet av kärnkraftverk och leverans av kärnbränsle : med USA år 1974 ; Tyskland år 1976 ; och Frankrike år 1977 .","In [Focal_occasion de fem åren som][Target följde], Iran slöt flera kontrakt för byggandet av kärnkraftverk och leverans av kärnbränsle : med USA år 1974 ; Tyskland år 1976 ; och Frankrike år 1977 ."
Relative_time,"Within four months of the end of the second War of the Cities , and [Target following][Landmark_occasion a continuing string of Iraqi victories ( most notably on the Fao Peninsula )], [Focal_occasion Iran sued for peace].","Inom fyra månader efter slutet av det andra stadskriget , och [Target efter][Landmark_occasion en pågående rad av irakiska segrar (främst på Faohalvön)], [Focal_occasion ansökte Iran om fred].","Within four months of the end of the second War of the Cities , and [Target följande][Landmark_occasion en pågående rad av irakiska segrar (framför allt på Faohalvön)], [Focal_occasion Iran stämde för fred]."
Relative_time,[Landmark_occasion This]was [Target followed][Interval two days later][Focal_occasion by an early morning attack on the Iraqi capital of Baghdad].,[Landmark_occasion Detta] var [Target följt][Interval två dagar senare][Focal_occasion av en tidig morgonattack mot Iraks huvudstad Bagdad].,[Landmark_occasion Detta] var [Target följt][Interval två dagar senare][Focal_occasion av en tidig morgonattack mot Iraks huvudstad Bagdad].
Relative_time,"[Focal_occasion The NPT withdrawal][Interval swiftly][Target followed][Landmark_occasion a December 2002 announcement that North Korea was lifting the freeze on its nuclear program , in response to the U.S. decision to suspend heavy fuel oil ( HFO ) shipments under the Agreed Framework].","[Focal_occasion NPT-utträdandet][Target följde][Interval snabbt]efter [Landmark_occasion ett tillkännagivande i december 2002 om att Nordkorea lyfte frysningen av sitt kärnkraftsprogram, som svar på USA:s beslut att skjuta upp leveranser av tung eldningsolja (HFO) enligt det överenskomna ramverket].","[Focal_occasion NPT-uttåget][Interval snabbt][Target följde][Landmark_occasion ett tillkännagivande i december 2002 om att Nordkorea lyfte frysningen av sitt kärnkraftsprogram, som svar på USA:s beslut att skjuta upp leveranser av tung eldningsolja (HFO) enligt det överenskomna ramverket]."
Relative_time,[Focal_occasion Taiwan 's nuclear weapons program was established under the direction of the Institute of Nuclear Energy Research ( INER ) and the Chungshan Institute of Science and Technology][Target following][Landmark_occasion the People's Republic of China 's first nuclear test in October 1964].,[Focal_occasion Taiwans kärnvapenprogram etablerades under ledning av Institutet för kärnenergiforskning (INER) och Chungshaninstitutet för vetenskap och teknik][Target efter][Landmark_occasion Folkrepubliken Kinas första kärnvapentest i oktober 1964].,[Focal_occasion Taiwans kärnvapenprogram etablerades under ledning av Institutet för kärnenergiforskning (INER) och Chungshaninstitutet för vetenskap och teknik][Target följande][Landmark_occasion Folkrepubliken Kinas första kärnvapentest i oktober 1964].
Relative_time,"[Focal_occasion It][Target follows][Landmark_occasion growing concern among members of Britain 's intelligence and security hierarchy that if a CBRN attack took place in the City of London it would devastate Britain 's economy and severely damage the economies of Europe and America]. ( Telegraph .co.uk , 25Jun06 , Sean Rayment ) ( Link )","[Focal_occasion Detta][Target följer][Landmark_occasion en växande oro bland medlemmar i Storbritanniens underrättelse- och säkerhetshierarki att om en CBRN-attack skulle inträffa i City of London skulle det förstöra Storbritanniens ekonomi och allvarligt skada ekonomierna i Europa och Amerika]. ( Telegraph.co.uk , 25Jun06 , Sean Rayment ) ( Link )","[Focal_occasion Det][Target följer][Landmark_occasion växande oro bland medlemmar i Storbritanniens underrättelse- och säkerhetshierarki att om en CBRN-attack skulle inträffa i City of London skulle det förstöra Storbritanniens ekonomi och allvarligt skada ekonomierna i Europa och Amerika]. ( Telegraph.co.uk , 25Jun06 , Sean Rayment ) ( Link )"
Relative_time,"[Landmark_occasion He]was [Target followed][Interval in 336 b.c.][Focal_occasion by his son Alexander the Great], one of the most remarkable leaders in history .","[Landmark_occasion Han]blev [Target efterträdd][Interval år 336 f.Kr.][Focal_occasion av sin son Alexander den store], en av de mest anmärkningsvärda ledarna i historien .","[Landmark_occasion Han]blev [Target följd][Interval år 336 f.Kr.][Focal_occasion av sin son Alexander den store], en av de mest anmärkningsvärda ledarna i historien ."
Relative_time,"[Focal_occasion The El Rancho Vegas ( 1941 ) was the first], [Target followed][Landmark_occasion by the Last Frontier]( 1943 ) .","[Focal_occasion El Rancho Vegas (1941) var det första], [Target följt][Landmark_occasion av Last Frontier](1943).","[Focal_occasion El Rancho Vegas (1941) var den första], [Target följd][Landmark_occasion av Last Frontier](1943)."
Relative_time,In extreme cases these rites take the form of [Landmark_occasion human sacrifices][Target followed][Focal_occasion by cannibalism .],I extrema fall tar dessa riter formen av [Landmark_occasion människooffer][Target följda][Focal_occasion av kannibalism .],I extrema fall tar dessa riter formen av [Landmark_occasion människooffer][Target följda][Focal_occasion av kannibalism .]
Relative_time,"Not all of the recipients of honours were backbenchers , and over the [Target following][Focal_occasion years]journalists , industrialists and bankers sympathetic to the cause were handed decorations of one kind or another . ","Inte alla mottagare av utmärkelser var bakbänksledamöter, och över [Target följande][Focal_occasion år]tilldelades journalister, industrimän och bankirer sympatiska till saken utmärkelser av ett slag eller annat.","Inte alla mottagare av utmärkelser var bakbänksledamöter, och över [Target följande][Focal_occasion år]journalister, industrimän och bankirer sympatiska till saken tilldelades utmärkelser av ett slag eller annat."
